Sector_ID,Latitude,Longitude,Azimuth,TA,Target,Popu_Type,Datetime,Province,Vendor,Total_Payload_GB,Total_DL_Payload(GB),UserThroughput,DL_Spectral_efficiency,Average_Reported_CQI,DL_PRB_UTILIZATION,Sector_Bandwidth(MHz),cell_availability_include_manual_blocking,ConnectedUser,PPM,UPM,Day,Hour,Label,OS
TH1029C,35.64676,51.49156,315,0.8541348389239455,1,Residential,2022-12-12 23:00:00,TH,Ericsson,33.324,29.633,3.107,2.784,8.148,70.093,75.0,100.0,329.0835,0.39510666666666666,4.38778,Monday,23.0,City Capacity,0.0
TH1031C,35.70329,51.48485,240,0.8313755795981452,1,Residential,2022-12-14 23:00:00,TH,Ericsson,36.983,31.466,2.318,1.1,7.626,94.24,75.0,100.0,318.23325,0.4195466666666667,4.24311,Wednesday,23.0,City Capacity,0.0
TH1032A,35.72436,51.49632,20,0.4939217142857142,1,Residential,2022-12-13 23:00:00,TH,Huawei,26.752,24.398,23.426,1.86,9.767,43.194,75.0,100.0,213.323,0.3253066666666667,2.8443066666666668,Tuesday,23.0,City Capacity,0.0
TH1032B,35.72436,51.49632,185,0.5126187142857143,1,Residential,2022-12-10 23:00:00,TH,Huawei,38.255,34.447,16.181,1.813,9.088,62.559,75.0,100.0,265.181,0.4592933333333334,3.5357466666666664,Saturday,23.0,City Capacity,0.0
TH1034B,35.72365,51.50565,155,0.4020277142857143,1,Residential,2022-12-14 23:00:00,TH,Huawei,25.75,23.696,14.212,1.273,8.423,61.303,75.0,100.0,158.739,0.3159466666666667,2.11652,Wednesday,23.0,City Capacity,0.0
TH1036A,35.6955,51.44016,85,0.6735990155244226,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.625,26.04,9.303,2.598,8.658,66.008,75.0,100.0,238.375,0.3472,3.1783333333333332,Monday,23.0,City Capacity,0.0
TH1036B,35.6955,51.44016,210,1.096842709529277,1,Residential,2022-12-12 23:00:00,TH,Ericsson,18.368,16.698,7.267,2.087,7.646,52.706,75.0,100.0,205.428,0.22264,2.73904,Monday,23.0,City Capacity,0.0
TH1045C,35.69455,51.37435,270,0.6682667245873154,1,Residential,2022-12-14 23:00:00,TH,Ericsson,40.89,37.566,3.944,1.351,8.221,91.583,75.0,100.0,321.52775,0.50088,4.287036666666667,Wednesday,23.0,City Capacity,0.0
TH1047A,35.67462,51.35655,40,0.7795313881520779,1,Residential,2022-12-10 23:00:00,TH,Ericsson,23.266,21.577,12.532,1.34,8.207,53.041,75.0,100.0,170.5225,0.28769333333333336,2.2736333333333336,Saturday,23.0,City Capacity,0.0
TH1052C,35.6565,51.3424,320,0.6017146017699115,1,Residential,2022-12-14 23:00:00,TH,Ericsson,31.259,28.566,6.092,1.17,8.138,80.444,75.0,100.0,284.94425,0.38088,3.799256666666667,Wednesday,23.0,City Capacity,0.0
TH1054C,35.65875,51.35323,270,0.7768329938900204,1,Residential,2022-12-12 23:00:00,TH,Ericsson,43.866,38.982,3.88,2.9,9.111,88.524,75.0,100.0,394.1195,0.51976,5.254926666666667,Monday,23.0,City Capacity,0.0
TH1054B,35.65875,51.35323,170,0.7993444659122274,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.132,17.16,9.096,2.372,8.027,47.66,75.0,100.0,197.6555,0.2288,2.6354066666666665,Monday,23.0,City Capacity,0.0
TH1056A,35.77071,51.30813,110,0.7824338085539715,1,Residential,2022-12-11 23:00:00,TH,Ericsson,19.627,17.348,13.63,1.268,8.529,45.058,75.0,100.0,186.04725,0.23130666666666666,2.4806299999999997,Sunday,23.0,City Capacity,0.0
TH1057B,35.75555,51.32891,250,0.7248407643312101,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.677,26.06,4.923,2.419,8.023,70.983,75.0,100.0,302.5475,0.34746666666666665,4.033966666666667,Monday,23.0,City Capacity,0.0
TH1057C,35.75555,51.32891,340,0.8174580047994515,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.301,23.554,6.656,2.449,7.966,63.356,75.0,100.0,255.0585,0.3140533333333333,3.40078,Monday,23.0,City Capacity,0.0
TH1059A,35.65388,51.35597,20,0.8662248628884827,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.555,22.533,10.586,2.647,8.975,56.053,75.0,100.0,194.2475,0.30044000000000004,2.5899666666666668,Monday,23.0,City Capacity,0.0
TH1070A,35.75166,51.49659,50,0.4192197142857143,1,Residential,2022-12-10 23:00:00,TH,Huawei,37.959,34.804,8.48,1.423,8.805,80.527,75.0,100.0,304.221,0.4640533333333334,4.05628,Saturday,23.0,City Capacity,0.0
TH1071B,35.66106,51.45341,165,0.7723157894736842,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.104,13.977,13.835,2.308,8.697,39.882,75.0,100.0,143.078,0.18636,1.9077066666666667,Monday,23.0,City Capacity,0.0
TH1073C,35.652,51.45394,300,0.7494505494505495,1,Residential,2022-12-12 23:00:00,TH,Ericsson,5.85,5.368,14.187,1.943,7.99,18.192,75.0,100.0,48.6165,0.07157333333333334,0.64822,Monday,23.0,City Capacity,0.0
TH1073A,35.652,51.45394,60,0.7796197296752069,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.403,17.561,10.598,2.294,8.378,50.418,75.0,100.0,156.1915,0.23414666666666667,2.0825533333333333,Monday,23.0,City Capacity,0.0
TH1074C,35.6497,51.4479,320,0.703974158183242,1,Residential,2022-12-13 23:00:00,TH,Ericsson,24.151,21.963,8.515,1.232,8.373,58.72,75.0,100.0,215.6265,0.29284,2.8750199999999997,Tuesday,23.0,City Capacity,0.0
TH1074A,35.6497,51.4479,45,0.7549675587996756,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.434,23.795,8.307,2.442,7.893,64.163,75.0,100.0,216.15,0.3172666666666667,2.882,Monday,23.0,City Capacity,0.0
TH1077A,35.63156,51.40405,170,0.7736845310596833,1,Residential,2022-12-12 23:00:00,TH,Ericsson,36.822,33.404,6.647,2.962,8.676,74.289,75.0,100.0,378.944,0.4453866666666667,5.052586666666667,Monday,23.0,City Capacity,0.0
TH1079B,35.63312,51.37438,210,0.7631454447147878,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.013,24.348,5.764,2.303,8.064,69.641,75.0,100.0,206.2915,0.32464,2.7505533333333334,Monday,23.0,City Capacity,0.0
TH1079C,35.63312,51.37438,340,0.7867006158218853,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.287,22.729,21.567,3.016,9.066,49.633,75.0,100.0,165.3415,0.30305333333333334,2.204553333333333,Monday,23.0,City Capacity,0.0
TH1079A,35.63312,51.37438,105,1.064092356687898,1,Residential,2022-12-12 23:00:00,TH,Ericsson,39.82,37.275,9.191,3.264,8.808,75.216,75.0,100.0,271.8195,0.497,3.62426,Monday,23.0,City Capacity,0.0
TH1080C,35.67291,51.47513,280,0.8463615023474178,1,Residential,2022-12-12 23:00:00,TH,Ericsson,13.428,12.3,14.309,1.95,8.096,41.561,75.0,100.0,123.4945,0.164,1.6465933333333334,Monday,23.0,City Capacity,0.0
TH1080A,35.67291,51.47513,80,0.9116262814538677,1,Residential,2022-12-12 23:00:00,TH,Ericsson,13.484,12.302,15.127,2.816,7.977,28.77,75.0,100.0,104.189,0.16402666666666665,1.3891866666666666,Monday,23.0,City Capacity,0.0
TH1081B,35.6742,51.46198,260,0.7358724832214765,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.739,23.476,13.782,2.961,8.47,52.217,75.0,100.0,216.014,0.3130133333333333,2.880186666666667,Monday,23.0,City Capacity,0.0
TH1081A,35.6742,51.46198,120,0.7497641509433962,1,Residential,2022-12-12 23:00:00,TH,Ericsson,14.345,13.155,15.878,2.903,8.845,29.844,75.0,100.0,126.5555,0.1754,1.6874066666666665,Monday,23.0,City Capacity,0.0
TH1083A,35.66369444,51.459725,90,0.825859375,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.406,21.388,8.147,2.066,8.487,68.166,75.0,100.0,196.9665,0.28517333333333333,2.62622,Monday,23.0,City Capacity,0.0
TH1084C,35.71888,51.48635,240,0.8500296794618124,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.764,20.819,8.899,2.844,8.929,48.218,75.0,100.0,194.667,0.27758666666666665,2.59556,Monday,23.0,City Capacity,0.0
TH1088B,35.67307,51.45103,185,0.7872674418604652,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.501,24.489,10.114,2.88,8.304,56.001,75.0,100.0,195.842,0.32652000000000003,2.611226666666667,Monday,23.0,City Capacity,0.0
TH1089C,35.66686,51.45091,350,0.5560689655172414,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.953,27.089,9.673,2.703,8.547,66.01,75.0,100.0,298.1555,0.36118666666666666,3.9754066666666668,Monday,23.0,City Capacity,0.0
TH1091A,35.65728,51.36863056,115,0.5203916098367432,1,Residential,2022-12-12 23:00:00,TH,Ericsson,14.342,12.834,14.49,2.095,9.086,40.363,75.0,100.0,144.9055,0.17112,1.932073333333333,Monday,23.0,City Capacity,0.0
TH1091B,35.65728,51.36863056,180,0.5566730523627075,1,Residential,2022-12-12 23:00:00,TH,Ericsson,11.741,10.317,12.794,1.703,8.342,39.9,75.0,100.0,120.725,0.13756000000000002,1.6096666666666666,Monday,23.0,City Capacity,0.0
TH1094C,35.64141,51.46976,210,0.7735391304347826,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.896,14.571,8.918,1.81,7.262,53.026,75.0,100.0,136.2025,0.19428,1.8160333333333332,Monday,23.0,City Capacity,0.0
TH1094A,35.64141,51.46976,30,0.9195280564845782,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.733,21.253,10.382,2.737,8.451,51.131,75.0,100.0,157.061,0.2833733333333333,2.0941466666666666,Monday,23.0,City Capacity,0.0
TH1094B,35.64141,51.46976,120,1.128981264637002,1,Residential,2022-12-12 23:00:00,TH,Ericsson,12.897,11.463,7.953,1.49,7.019,50.678,75.0,100.0,135.911,0.15283999999999998,1.8121466666666668,Monday,23.0,City Capacity,0.0
TH1095C,35.59579,51.44461,250,0.8605613305613306,1,Residential,2022-12-12 23:00:00,TH,Ericsson,40.994,36.974,5.139,3.21,8.864,75.878,75.0,100.0,383.322,0.49298666666666663,5.11096,Monday,23.0,City Capacity,0.0
TH1095A,35.59579,51.44461,110,0.9956896551724138,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.224,25.61,3.722,2.389,7.843,70.621,75.0,100.0,249.075,0.34146666666666664,3.3209999999999997,Monday,23.0,City Capacity,0.0
TH1098C,35.58753,51.44548,310,0.8224981046247156,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.575,18.879,17.254,1.367,8.844,45.481,75.0,100.0,150.465,0.25172,2.0062,Monday,23.0,City Capacity,0.0
TH1106C,35.6335,51.40922,290,0.4808849557522124,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.862,24.782,10.685,2.796,8.69,58.389,75.0,100.0,230.6195,0.33042666666666665,3.0749266666666664,Monday,23.0,City Capacity,0.0
TH1108A,35.63355,51.41611111,90,0.7479428323949763,1,Residential,2022-12-13 23:00:00,TH,Ericsson,14.589,13.345,10.131,1.242,8.152,35.376,75.0,100.0,143.9555,0.17793333333333333,1.9194066666666667,Tuesday,23.0,City Capacity,0.0
TH1108B,35.63355,51.41611111,240,0.7497244934233914,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.385,31.45,5.061,2.707,8.44,76.51,75.0,100.0,287.211,0.41933333333333334,3.82948,Monday,23.0,City Capacity,0.0
TH1112A,35.68324,51.37019,85,0.9772310305775764,1,Residential,2022-12-12 23:00:00,TH,Ericsson,42.509,38.628,3.953,1.43,8.822,88.981,75.0,100.0,414.86825,0.51504,5.531576666666666,Monday,23.0,City Capacity,0.0
TH1115B,35.66798,51.29947,180,0.7980735455543359,1,Residential,2022-12-10 23:00:00,TH,Ericsson,36.301,33.576,12.971,1.652,9.423,66.944,75.0,100.0,296.7085,0.44768,3.9561133333333336,Saturday,23.0,City Capacity,0.0
TH1115C,35.66798,51.29947,290,0.8043806030969844,1,Residential,2022-12-10 23:00:00,TH,Ericsson,38.746,35.551,9.204,1.535,9.031,76.288,75.0,100.0,279.4345,0.47401333333333334,3.7257933333333337,Saturday,23.0,City Capacity,0.0
TH1116C,35.67317,51.26912,245,0.8322268907563025,1,Residential,2022-12-12 23:00:00,TH,Ericsson,41.603,37.771,4.233,2.764,8.999,90.02,75.0,100.0,401.114,0.5036133333333334,5.348186666666666,Monday,23.0,City Capacity,0.0
TH1118B,35.68726,51.26251944,180,0.7868506493506494,1,Residential,2022-12-12 23:00:00,TH,Ericsson,16.939,14.934,20.991,2.536,8.733,38.787,75.0,100.0,152.389,0.19912,2.0318533333333333,Monday,23.0,City Capacity,0.0
TH1119B,35.66038,51.49852,165,0.6211366181410974,1,Residential,2022-12-12 23:00:00,TH,Ericsson,32.602,30.014,8.868,2.9,8.209,68.166,75.0,100.0,249.714,0.40018666666666664,3.32952,Monday,23.0,City Capacity,0.0
TH1119C,35.66038,51.49852,280,0.8697707861251526,1,Residential,2022-12-14 23:00:00,TH,Ericsson,44.333,40.785,4.326,1.518,8.661,88.506,75.0,100.0,397.1485,0.5438,5.2953133333333335,Wednesday,23.0,City Capacity,0.0
TH1121A,35.66635,51.40131,70,0.7446902654867257,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.672,14.433,15.697,2.283,8.211,41.649,75.0,100.0,123.922,0.19244,1.6522933333333334,Monday,23.0,City Capacity,0.0
TH1121B,35.66635,51.40131,150,0.7447885605855246,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.659,13.911,17.268,2.713,8.48,33.77,75.0,100.0,118.6975,0.18548,1.5826333333333333,Monday,23.0,City Capacity,0.0
TH1123B,35.73982,51.58272,135,0.6537217142857144,1,Residential,2022-12-13 23:00:00,TH,Huawei,41.126,37.023,14.467,1.791,9.46,68.041,75.0,100.0,294.697,0.49364,3.9292933333333333,Tuesday,23.0,City Capacity,0.0
TH1125C,35.66554,51.38313,300,0.7088332923530858,1,Residential,2022-12-12 23:00:00,TH,Ericsson,14.979,13.512,9.952,1.971,7.663,45.16,75.0,100.0,126.1055,0.18016000000000001,1.6814066666666667,Monday,23.0,City Capacity,0.0
TH1126A,35.66086,51.38296,70,0.4914182032169478,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.19,14.357,10.435,1.085,7.941,43.558,75.0,100.0,90.30175,0.19142666666666666,1.2040233333333332,Monday,23.0,City Capacity,0.0
TH1135B,35.68388,51.35916,165,0.7210846801730025,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.046,19.052,16.281,3.136,9.258,40.024,75.0,100.0,196.772,0.2540266666666667,2.6236266666666666,Monday,23.0,City Capacity,0.0
TH1135A,35.68388,51.35916,45,0.7259981390627643,1,Residential,2022-12-14 23:00:00,TH,Ericsson,24.525,23.048,9.284,1.242,8.541,61.09,75.0,100.0,151.33475,0.3073066666666666,2.017796666666667,Wednesday,23.0,City Capacity,0.0
TH1136A,35.65474,51.36718,95,0.5446585426203143,1,Residential,2022-12-10 23:00:00,TH,Ericsson,54.616,50.579,7.808,1.863,9.722,62.649,75.0,100.0,366.47625,0.6743866666666667,4.88635,Saturday,23.0,City Capacity,0.0
TH1137C,35.65434,51.37161111,300,0.3804904831625183,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.87,20.079,19.373,3.487,9.401,37.92,75.0,100.0,141.8695,0.26772,1.8915933333333332,Monday,23.0,City Capacity,0.0
TH1137A,35.65434,51.37161111,95,0.4458889862053865,1,Residential,2022-12-12 23:00:00,TH,Ericsson,14.635,12.658,22.447,3.741,9.924,22.281,75.0,100.0,124.2885,0.16877333333333333,1.65718,Monday,23.0,City Capacity,0.0
TH1137B,35.65434,51.37161111,225,0.6253129890453835,1,Residential,2022-12-13 23:00:00,TH,Ericsson,28.19,26.439,10.096,1.369,8.292,63.595,75.0,100.0,171.34575,0.35252,2.2846100000000003,Tuesday,23.0,City Capacity,0.0
TH1138B,35.65704,51.37426,210,0.8400337837837838,1,Residential,2022-12-11 23:00:00,TH,Ericsson,38.638,35.861,13.75,1.645,9.321,50.325,75.0,100.0,297.57075,0.4781466666666666,3.9676099999999996,Sunday,23.0,City Capacity,0.0
TH1138A,35.65704,51.37426,75,1.016258907363421,1,Residential,2022-12-10 23:00:00,TH,Ericsson,52.541,48.086,6.011,1.516,9.061,73.203,75.0,100.0,415.821,0.6411466666666666,5.5442800000000005,Saturday,23.0,City Capacity,0.0
TH1139B,35.66481,51.37284,95,0.8159448818897638,1,Residential,2022-12-14 23:00:00,TH,Ericsson,20.758,18.995,15.981,1.379,8.263,45.365,75.0,100.0,115.02925,0.2532666666666667,1.5337233333333333,Wednesday,23.0,City Capacity,0.0
TH1140A,35.67993,51.46438,110,0.7493001555209953,1,Residential,2022-12-13 23:00:00,TH,Ericsson,31.507,29.017,10.629,1.495,9.175,63.908,75.0,100.0,252.021,0.3868933333333333,3.36028,Tuesday,23.0,City Capacity,0.0
TH1140C,35.67993,51.46438,310,0.7924184782608696,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.902,25.593,11.68,3.939,9.026,42.786,75.0,100.0,195.6335,0.34124,2.6084466666666666,Monday,23.0,City Capacity,0.0
TH1140B,35.67993,51.46438,225,0.8222986247544204,1,Residential,2022-12-14 23:00:00,TH,Ericsson,20.461,18.982,9.541,1.255,8.064,49.797,75.0,100.0,147.257,0.25309333333333334,1.9634266666666667,Wednesday,23.0,City Capacity,0.0
TH1141C,35.66249,51.39885,325,0.7801594241894255,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.306,20.926,7.188,2.4,7.786,57.431,75.0,100.0,227.608,0.27901333333333334,3.0347733333333333,Monday,23.0,City Capacity,0.0
TH1147C,35.73792,51.35338,275,0.3376961428571429,1,Residential,2022-12-10 23:00:00,TH,Huawei,11.265,10.286,25.032,1.716,10.064,19.736,75.0,100.0,74.533,0.13714666666666667,0.9937733333333334,Saturday,23.0,City Capacity,0.0
TH1149A,35.71643056,51.47918056,100,1.09385162601626,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.599,17.799,16.018,2.651,8.649,44.223,75.0,100.0,148.4225,0.23732,1.9789666666666668,Monday,23.0,City Capacity,0.0
TH1150B,35.71461,51.48491,205,0.7621172638436482,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.605,17.708,17.654,2.668,8.578,43.716,75.0,100.0,164.9555,0.23610666666666666,2.1994066666666665,Monday,23.0,City Capacity,0.0
TH1151B,35.710493,51.490614,200,0.6617529880478088,1,Residential,2022-12-12 23:00:00,TH,Ericsson,33.89,31.604,6.737,2.645,8.569,78.698,75.0,100.0,252.536,0.42138666666666663,3.3671466666666667,Monday,23.0,City Capacity,0.0
TH1151A,35.710493,51.490614,95,0.764919965390439,1,Residential,2022-12-12 23:00:00,TH,Ericsson,40.112,36.578,5.205,2.987,8.551,80.653,75.0,100.0,337.428,0.48770666666666673,4.49904,Monday,23.0,City Capacity,0.0
TH1153C,35.67925,51.37125,275,0.8511435657205842,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.318,20.133,14.104,2.993,8.812,44.308,75.0,100.0,178.5195,0.26844,2.38026,Monday,23.0,City Capacity,0.0
TH1156A,35.66234,51.39464,60,0.7354501230805298,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.465,23.166,9.34,2.405,8.071,63.431,75.0,100.0,199.8475,0.30888,2.664633333333333,Monday,23.0,City Capacity,0.0
TH1156C,35.66234,51.39464,325,0.7963495276653172,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.581,23.258,11.716,2.89,8.602,52.993,75.0,100.0,203.1335,0.31010666666666664,2.7084466666666667,Monday,23.0,City Capacity,0.0
TH1160C,35.61535,51.3965,355,0.957718156603371,1,Residential,2022-12-11 23:00:00,TH,Ericsson,35.904,33.07,10.587,1.577,9.157,69.049,75.0,100.0,294.339,0.44093333333333334,3.92452,Sunday,23.0,City Capacity,0.0
TH1162C,35.62227,51.3674,315,0.9271873893021608,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.207,23.222,9.835,2.604,8.485,58.739,75.0,100.0,199.2915,0.30962666666666666,2.65722,Monday,23.0,City Capacity,0.0
TH1164C,35.7752,51.3324,330,0.7175041643531371,1,Residential,2022-12-13 23:00:00,TH,Ericsson,31.971,29.61,7.62,1.303,7.887,74.821,75.0,100.0,236.86675,0.3948,3.1582233333333334,Tuesday,23.0,City Capacity,0.0
TH1164A,35.7752,51.3324,110,0.7354838709677419,1,Residential,2022-12-10 23:00:00,TH,Ericsson,38.21,34.55,6.539,1.344,8.029,84.675,75.0,100.0,270.3795,0.4606666666666666,3.60506,Saturday,23.0,City Capacity,0.0
TH1166C,35.774,51.31356,335,0.7009284731774416,1,Residential,2022-12-10 23:00:00,TH,Ericsson,26.843,24.886,10.125,1.389,8.49,58.99,75.0,100.0,186.14575,0.33181333333333335,2.481943333333333,Saturday,23.0,City Capacity,0.0
TH1169A,35.76771,51.34953,60,0.3767768571428572,1,Residential,2022-12-14 23:00:00,TH,Huawei,47.383,43.783,15.827,2.046,9.599,70.458,75.0,100.0,299.939,0.5837733333333334,3.999186666666667,Wednesday,23.0,City Capacity,0.0
TH1171B,35.63628,51.3401,140,0.6174388364476979,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.403,31.521,7.599,1.401,8.396,74.109,75.0,100.0,252.02075,0.42028,3.3602766666666666,Monday,23.0,City Capacity,0.0
TH1173A,35.67153,51.3276,100,0.713830663272945,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.938,25.982,9.261,2.639,8.678,64.851,75.0,100.0,213.325,0.34642666666666666,2.844333333333333,Monday,23.0,City Capacity,0.0
TH1176C,35.63127,51.35688,270,0.7944444444444445,1,Residential,2022-12-14 23:00:00,TH,Ericsson,27.084,25.256,8.621,1.227,7.935,67.764,75.0,100.0,173.882,0.3367466666666667,2.318426666666667,Wednesday,23.0,City Capacity,0.0
TH1183A,35.68052,51.4759,25,0.7744533096926713,1,Residential,2022-12-12 23:00:00,TH,Ericsson,37.945,35.063,7.058,1.346,8.396,85.75,75.0,100.0,287.986,0.4675066666666667,3.8398133333333333,Monday,23.0,City Capacity,0.0
TH1185B,35.64397,51.30247,120,0.7728489903424056,1,Residential,2022-12-14 23:00:00,TH,Ericsson,19.728,18.424,8.524,1.115,7.803,54.412,75.0,100.0,103.6915,0.24565333333333333,1.3825533333333333,Wednesday,23.0,City Capacity,0.0
TH1185A,35.64397,51.30247,10,0.7736453797774552,1,Residential,2022-12-12 23:00:00,TH,Ericsson,32.598,29.774,8.596,2.755,8.912,71.165,75.0,100.0,288.939,0.39698666666666665,3.85252,Monday,23.0,City Capacity,0.0
TH1186A,35.65836,51.30411,95,0.7339579620505294,1,Residential,2022-12-12 23:00:00,TH,Ericsson,36.578,33.445,7.26,3.501,9.448,62.919,75.0,100.0,311.622,0.44593333333333335,4.15496,Monday,23.0,City Capacity,0.0
TH1186C,35.65836,51.30411,320,0.7947425889787195,1,Residential,2022-12-14 23:00:00,TH,Ericsson,39.089,34.952,2.687,1.538,8.848,74.821,75.0,100.0,373.8795,0.46602666666666664,4.98506,Wednesday,23.0,City Capacity,0.0
TH1190B,35.65311,51.46483,160,0.7024385408406028,1,Residential,2022-12-14 23:00:00,TH,Ericsson,26.439,24.97,14.915,1.716,9.285,47.912,75.0,100.0,130.239,0.3329333333333333,1.73652,Wednesday,23.0,City Capacity,0.0
TH1192C,35.66817,51.44477,315,0.760918774966711,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.3,23.866,18.906,3.118,9.293,50.408,75.0,100.0,178.9415,0.31821333333333335,2.3858866666666665,Monday,23.0,City Capacity,0.0
TH1195A,35.674992,51.407467,60,0.5844075829383886,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.956,23.633,11.346,2.575,9.021,60.452,75.0,100.0,244.9085,0.31510666666666665,3.2654466666666666,Monday,23.0,City Capacity,0.0
TH1195B,35.674992,51.407467,145,0.6089495618721948,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.095,20.119,15.001,2.974,8.611,44.55,75.0,100.0,173.0165,0.26825333333333334,2.3068866666666668,Monday,23.0,City Capacity,0.0
TH1195C,35.674992,51.407467,320,0.6976934928403118,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.941,26.47,9.225,3.169,8.305,55.027,75.0,100.0,198.5805,0.3529333333333333,2.64774,Monday,23.0,City Capacity,0.0
TH1199B,35.68899,51.36422,200,0.6648568019093078,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.582,14.198,9.756,2.254,8.161,41.51,75.0,100.0,195.861,0.18930666666666668,2.61148,Monday,23.0,City Capacity,0.0
TH1199A,35.68899,51.36422,55,0.7407446808510638,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.729,17.485,12.877,2.322,8.377,49.596,75.0,100.0,192.2805,0.23313333333333333,2.5637399999999997,Monday,23.0,City Capacity,0.0
TH1199C,35.68899,51.36422,355,0.981780442804428,1,Residential,2022-12-13 23:00:00,TH,Ericsson,23.063,20.973,5.761,1.018,7.642,67.825,75.0,100.0,182.75275,0.27964,2.4367033333333334,Tuesday,23.0,City Capacity,0.0
